,timestep,Chord_vector,Chord_label
0,0.0,"[5, 5, 4, 4]",F:sus2
1,0.0929,"[5, 5, 4, 4]",F:sus2
2,0.1858,"[5, 5, 4, 4]",F:sus2
3,0.2786,"[5, 5, 4, 4]",F:sus2
4,0.3715,"[5, 5, 4, 4]",F:sus2
5,0.4644,"[5, 5, 4, 4]",F:sus2
6,0.5573,"[5, 5, 4, 4]",F:sus2
7,0.6502,"[5, 5, 4, 4]",F:sus2
8,0.743,"[10, 5, 4, 4]",A#:sus2/5
9,0.8359,"[10, 5, 4, 4]",A#:sus2/5
10,0.9288,"[10, 5, 4, 4]",A#:sus2/5
11,1.0217,"[10, 10, 4, 4]",A#:sus2
12,1.1146,"[10, 10, 4, 4]",A#:sus2
13,1.2074,"[10, 10, 4, 4]",A#:sus2
14,1.3003,"[10, 10, 4, 4]",A#:sus2
15,1.3932,"[10, 10, 4, 4]",A#:sus2
16,1.4861,"[10, 10, 4, 4]",A#:sus2
17,1.579,"[10, 10, 4, 4]",A#:sus2
18,1.6718,"[10, 10, 4, 4]",A#:sus2
19,1.7647,"[10, 10, 4, 4]",A#:sus2
20,1.8576,"[10, 10, 4, 4]",A#:sus2
21,1.9505,"[10, 10, 4, 4]",A#:sus2
22,2.0434,"[10, 10, 4, 4]",A#:sus2
23,2.1362,"[10, 10, 4, 4]",A#:sus2
24,2.2291,"[10, 10, 4, 4]",A#:sus2
25,2.322,"[10, 10, 4, 4]",A#:sus2
26,2.4149,"[10, 10, 4, 4]",A#:sus2
27,2.5078,"[10, 10, 4, 4]",A#:sus2
28,2.6006,"[10, 10, 4, 4]",A#:sus2
29,2.6935,"[10, 10, 4, 4]",A#:sus2
30,2.7864,"[10, 10, 4, 4]",A#:sus2
31,2.8793,"[10, 10, 4, 4]",A#:sus2
32,2.9722,"[10, 10, 4, 4]",A#:sus2
33,3.065,"[10, 10, 4, 4]",A#:sus2
34,3.1579,"[10, 10, 4, 4]",A#:sus2
35,3.2508,"[10, 10, 4, 4]",A#:sus2
36,3.3437,"[10, 10, 4, 4]",A#:sus2
37,3.4366,"[10, 10, 4, 4]",A#:sus2
38,3.5294,"[10, 10, 4, 4]",A#:sus2
39,3.6223,"[10, 10, 4, 4]",A#:sus2
40,3.7152,"[10, 10, 4, 4]",A#:sus2
41,3.8081,"[10, 10, 4, 4]",A#:sus2
42,3.901,"[10, 10, 4, 4]",A#:sus2
43,3.9938,"[10, 10, 4, 4]",A#:sus2
44,4.0867,"[10, 10, 4, 4]",A#:sus2
45,4.1796,"[10, 10, 4, 4]",A#:sus2
46,4.2725,"[10, 10, 4, 4]",A#:sus2
47,4.3654,"[10, 10, 4, 4]",A#:sus2
48,4.4582,"[10, 10, 4, 4]",A#:sus2
49,4.5511,"[10, 10, 4, 4]",A#:sus2
50,4.644,"[10, 10, 4, 4]",A#:sus2
51,4.7369,"[10, 10, 4, 4]",A#:sus2
52,4.8298,"[10, 10, 4, 4]",A#:sus2
53,4.9226,"[10, 10, 4, 4]",A#:sus2
54,5.0155,"[10, 10, 4, 4]",A#:sus2
55,5.1084,"[10, 10, 4, 4]",A#:sus2
56,5.2013,"[10, 10, 4, 4]",A#:sus2
57,5.2941,"[10, 10, 4, 4]",A#:sus2
58,5.387,"[10, 10, 4, 4]",A#:sus2
59,5.4799,"[10, 10, 4, 4]",A#:sus2
60,5.5728,"[10, 10, 4, 4]",A#:sus2
61,5.6657,"[10, 10, 4, 4]",A#:sus2
62,5.7585,"[10, 10, 4, 4]",A#:sus2
63,5.8514,"[10, 10, 4, 4]",A#:sus2
64,5.9443,"[10, 10, 4, 4]",A#:sus2
65,6.0372,"[10, 10, 4, 4]",A#:sus2
66,6.1301,"[10, 10, 0, 4]",A#:maj
67,6.2229,"[10, 10, 0, 4]",A#:maj
68,6.3158,"[10, 10, 5, 4]",A#:sus4
69,6.4087,"[10, 10, 5, 4]",A#:sus4
70,6.5016,"[10, 10, 5, 4]",A#:sus4
71,6.5945,"[10, 10, 5, 4]",A#:sus4
72,6.6873,"[10, 10, 5, 4]",A#:sus4
73,6.7802,"[5, 10, 5, 4]",N
74,6.8731,"[5, 5, 5, 4]",F:sus4
75,6.966,"[5, 5, 5, 4]",F:sus4
76,7.0589,"[5, 5, 5, 4]",F:sus4
77,7.1517,"[5, 5, 5, 4]",F:sus4
78,7.2446,"[5, 5, 5, 4]",F:sus4
79,7.3375,"[5, 5, 5, 4]",F:sus4
80,7.4304,"[5, 5, 5, 4]",F:sus4
81,7.5233,"[5, 5, 5, 4]",F:sus4
82,7.6161,"[5, 5, 5, 4]",F:sus4
83,7.709,"[5, 5, 5, 4]",F:sus4
84,7.8019,"[5, 5, 5, 4]",F:sus4
85,7.8948,"[5, 5, 5, 4]",F:sus4
86,7.9877,"[5, 5, 5, 4]",F:sus4
87,8.0805,"[5, 5, 5, 4]",F:sus4
88,8.1734,"[5, 5, 5, 4]",F:sus4
89,8.2663,"[5, 5, 5, 4]",F:sus4
90,8.3592,"[5, 5, 5, 4]",F:sus4
91,8.4521,"[5, 5, 5, 4]",F:sus4
92,8.5449,"[5, 5, 5, 4]",F:sus4
93,8.6378,"[5, 5, 5, 4]",F:sus4
94,8.7307,"[5, 5, 5, 4]",F:sus4
95,8.8236,"[5, 5, 5, 4]",F:sus4
96,8.9165,"[5, 5, 5, 4]",F:sus4
97,9.0093,"[5, 5, 0, 4]",F:maj
98,9.1022,"[5, 5, 0, 4]",F:maj
99,9.1951,"[5, 5, 0, 4]",F:maj
100,9.288,"[5, 5, 0, 4]",F:maj
101,9.3809,"[5, 5, 0, 4]",F:maj
102,9.4737,"[5, 5, 0, 4]",F:maj
103,9.5666,"[5, 5, 0, 4]",F:maj
104,9.6595,"[5, 5, 0, 4]",F:maj
105,9.7524,"[5, 5, 0, 4]",F:maj
106,9.8453,"[5, 5, 0, 4]",F:maj
107,9.9381,"[5, 5, 0, 4]",F:maj
108,10.031,"[5, 5, 0, 4]",F:maj
109,10.1239,"[5, 5, 0, 4]",F:maj
110,10.2168,"[5, 5, 0, 4]",F:maj
111,10.3097,"[5, 5, 0, 4]",F:maj
112,10.4025,"[5, 5, 0, 4]",F:maj
113,10.4954,"[5, 5, 0, 4]",F:maj
114,10.5883,"[5, 5, 0, 4]",F:maj
115,10.6812,"[5, 5, 0, 4]",F:maj
116,10.7741,"[5, 5, 0, 4]",F:maj
117,10.8669,"[5, 5, 0, 4]",F:maj
118,10.9598,"[5, 5, 0, 4]",F:maj
119,11.0527,"[5, 5, 0, 4]",F:maj
120,11.1456,"[5, 5, 0, 4]",F:maj
121,11.2385,"[5, 5, 0, 4]",F:maj
122,11.3313,"[5, 5, 0, 4]",F:maj
123,11.4242,"[5, 5, 0, 4]",F:maj
124,11.5171,"[5, 5, 0, 4]",F:maj
125,11.61,"[5, 5, 0, 4]",F:maj
126,11.7029,"[5, 5, 0, 4]",F:maj
127,11.7957,"[5, 5, 0, 4]",F:maj
128,11.8886,"[5, 5, 0, 4]",F:maj
129,11.9815,"[5, 5, 0, 4]",F:maj
130,12.0744,"[5, 5, 0, 4]",F:maj
131,12.1673,"[5, 5, 0, 4]",F:maj
132,12.2601,"[5, 5, 0, 4]",F:maj
133,12.353,"[5, 5, 0, 4]",F:maj
134,12.4459,"[5, 5, 0, 4]",F:maj
135,12.5388,"[5, 5, 0, 4]",F:maj
136,12.6317,"[5, 5, 0, 4]",F:maj
137,12.7245,"[5, 5, 0, 4]",F:maj
138,12.8174,"[5, 5, 0, 4]",F:maj
139,12.9103,"[5, 5, 0, 4]",F:maj
140,13.0032,"[5, 5, 0, 4]",F:maj
141,13.0961,"[5, 5, 0, 4]",F:maj
142,13.1889,"[5, 5, 0, 4]",F:maj
143,13.2818,"[5, 5, 0, 4]",F:maj
144,13.3747,"[5, 5, 0, 4]",F:maj
145,13.4676,"[5, 5, 0, 4]",F:maj
146,13.5605,"[5, 5, 0, 4]",F:maj
147,13.6533,"[5, 5, 0, 4]",F:maj
148,13.7462,"[5, 5, 0, 4]",F:maj
149,13.8391,"[5, 5, 0, 4]",F:maj
150,13.932,"[5, 5, 0, 4]",F:maj
151,14.0249,"[5, 5, 0, 4]",F:maj
152,14.1177,"[5, 5, 0, 4]",F:maj
153,14.2106,"[5, 5, 0, 4]",F:maj
154,14.3035,"[5, 5, 0, 4]",F:maj
155,14.3964,"[5, 5, 0, 4]",F:maj
156,14.4893,"[5, 5, 0, 4]",F:maj
157,14.5821,"[5, 5, 0, 4]",F:maj
158,14.675,"[5, 5, 0, 4]",F:maj
159,14.7679,"[5, 5, 0, 4]",F:maj
160,14.8608,"[5, 5, 0, 4]",F:maj
161,14.9537,"[5, 5, 0, 4]",F:maj
162,15.0465,"[5, 5, 0, 4]",F:maj
163,15.1394,"[5, 5, 0, 4]",F:maj
164,15.2323,"[5, 5, 0, 4]",F:maj
165,15.3252,"[10, 5, 0, 4]",A#:maj/5
166,15.418,"[10, 5, 0, 4]",A#:maj/5
167,15.5109,"[10, 5, 0, 4]",A#:maj/5
168,15.6038,"[10, 5, 4, 4]",A#:sus2/5
169,15.6967,"[10, 10, 4, 4]",A#:sus2
170,15.7896,"[10, 10, 4, 4]",A#:sus2
171,15.8824,"[10, 10, 4, 4]",A#:sus2
172,15.9753,"[10, 10, 4, 4]",A#:sus2
173,16.0682,"[10, 10, 4, 4]",A#:sus2
174,16.1611,"[10, 10, 4, 4]",A#:sus2
175,16.254,"[10, 10, 4, 4]",A#:sus2
176,16.3468,"[10, 10, 4, 4]",A#:sus2
177,16.4397,"[10, 10, 4, 4]",A#:sus2
178,16.5326,"[10, 10, 4, 4]",A#:sus2
179,16.6255,"[10, 10, 4, 4]",A#:sus2
180,16.7184,"[10, 10, 4, 4]",A#:sus2
181,16.8112,"[10, 10, 4, 4]",A#:sus2
182,16.9041,"[10, 10, 4, 4]",A#:sus2
183,16.997,"[10, 10, 4, 4]",A#:sus2
184,17.0899,"[10, 10, 4, 4]",A#:sus2
185,17.1828,"[10, 10, 4, 4]",A#:sus2
186,17.2756,"[10, 10, 4, 4]",A#:sus2
187,17.3685,"[10, 10, 5, 4]",A#:sus4
188,17.4614,"[10, 10, 5, 4]",A#:sus4
189,17.5543,"[10, 10, 5, 4]",A#:sus4
190,17.6472,"[10, 10, 5, 4]",A#:sus4
191,17.74,"[10, 10, 5, 4]",A#:sus4
192,17.8329,"[10, 10, 5, 4]",A#:sus4
193,17.9258,"[10, 10, 5, 4]",A#:sus4
194,18.0187,"[10, 10, 5, 4]",A#:sus4
195,18.1116,"[10, 10, 5, 4]",A#:sus4
196,18.2044,"[10, 10, 5, 4]",A#:sus4
197,18.2973,"[10, 10, 5, 4]",A#:sus4
198,18.3902,"[10, 10, 5, 4]",A#:sus4
199,18.4831,"[10, 10, 5, 4]",A#:sus4
200,18.576,"[10, 10, 5, 4]",A#:sus4
201,18.6688,"[10, 10, 5, 4]",A#:sus4
202,18.7617,"[10, 10, 5, 4]",A#:sus4
203,18.8546,"[10, 10, 5, 4]",A#:sus4
204,18.9475,"[10, 5, 5, 4]",A#:sus4/5
205,19.0404,"[5, 5, 0, 4]",F:maj
206,19.1332,"[5, 5, 0, 4]",F:maj
207,19.2261,"[5, 5, 0, 4]",F:maj
208,19.319,"[5, 5, 0, 4]",F:maj
209,19.4119,"[5, 5, 0, 4]",F:maj
210,19.5048,"[5, 5, 0, 4]",F:maj
211,19.5976,"[5, 5, 0, 4]",F:maj
212,19.6905,"[5, 5, 0, 4]",F:maj
213,19.7834,"[5, 5, 0, 4]",F:maj
214,19.8763,"[5, 5, 0, 4]",F:maj
215,19.9692,"[5, 5, 5, 4]",F:sus4
216,20.062,"[5, 5, 5, 4]",F:sus4
217,20.1549,"[5, 5, 5, 4]",F:sus4
218,20.2478,"[5, 5, 5, 4]",F:sus4
219,20.3407,"[5, 5, 5, 4]",F:sus4
220,20.4336,"[5, 5, 5, 4]",F:sus4
221,20.5264,"[5, 5, 5, 4]",F:sus4
222,20.6193,"[5, 5, 5, 4]",F:sus4
223,20.7122,"[5, 5, 5, 4]",F:sus4
224,20.8051,"[5, 5, 5, 4]",F:sus4
225,20.898,"[5, 5, 5, 4]",F:sus4
226,20.9908,"[5, 5, 5, 4]",F:sus4
227,21.0837,"[5, 5, 5, 4]",F:sus4
228,21.1766,"[5, 5, 5, 4]",F:sus4
229,21.2695,"[5, 5, 5, 4]",F:sus4
230,21.3624,"[5, 5, 0, 4]",F:maj
231,21.4552,"[5, 5, 0, 4]",F:maj
232,21.5481,"[5, 5, 0, 4]",F:maj
233,21.641,"[5, 5, 0, 4]",F:maj
234,21.7339,"[5, 5, 0, 4]",F:maj
235,21.8268,"[5, 5, 0, 4]",F:maj
236,21.9196,"[5, 5, 0, 4]",F:maj
237,22.0125,"[5, 5, 0, 4]",F:maj
238,22.1054,"[5, 5, 0, 4]",F:maj
239,22.1983,"[5, 5, 0, 4]",F:maj
240,22.2912,"[5, 5, 0, 4]",F:maj
241,22.384,"[5, 5, 0, 4]",F:maj
242,22.4769,"[5, 5, 0, 4]",F:maj
243,22.5698,"[5, 5, 0, 4]",F:maj
244,22.6627,"[5, 5, 0, 4]",F:maj
245,22.7556,"[5, 5, 0, 4]",F:maj
246,22.8484,"[5, 5, 0, 4]",F:maj
247,22.9413,"[5, 5, 0, 4]",F:maj
248,23.0342,"[5, 5, 0, 4]",F:maj
249,23.1271,"[5, 5, 0, 4]",F:maj
250,23.22,"[5, 5, 0, 4]",F:maj
251,23.3128,"[5, 5, 0, 4]",F:maj
252,23.4057,"[5, 5, 0, 4]",F:maj
253,23.4986,"[5, 5, 0, 4]",F:maj
254,23.5915,"[5, 5, 0, 4]",F:maj
255,23.6844,"[5, 5, 0, 4]",F:maj
256,23.7772,"[5, 5, 0, 4]",F:maj
257,23.8701,"[5, 5, 0, 4]",F:maj
258,23.963,"[5, 5, 0, 4]",F:maj
259,24.0559,"[5, 5, 0, 4]",F:maj
260,24.1488,"[5, 5, 0, 4]",F:maj
261,24.2416,"[5, 5, 0, 4]",F:maj
262,24.3345,"[5, 5, 0, 4]",F:maj
263,24.4274,"[5, 5, 0, 4]",F:maj
264,24.5203,"[5, 5, 5, 4]",F:sus4
265,24.6132,"[5, 5, 5, 4]",F:sus4
266,24.706,"[5, 5, 5, 4]",F:sus4
267,24.7989,"[5, 5, 5, 4]",F:sus4
268,24.8918,"[5, 5, 5, 4]",F:sus4
269,24.9847,"[5, 5, 5, 4]",F:sus4
270,25.0776,"[5, 5, 5, 4]",F:sus4
271,25.1704,"[5, 5, 5, 4]",F:sus4
272,25.2633,"[5, 5, 5, 4]",F:sus4
273,25.3562,"[5, 5, 0, 4]",F:maj
274,25.4491,"[5, 5, 0, 4]",F:maj
275,25.542,"[5, 5, 0, 4]",F:maj
276,25.6348,"[5, 5, 0, 4]",F:maj
277,25.7277,"[5, 5, 0, 4]",F:maj
278,25.8206,"[5, 5, 0, 4]",F:maj
279,25.9135,"[5, 5, 0, 4]",F:maj
280,26.0063,"[5, 5, 0, 4]",F:maj
281,26.0992,"[5, 5, 0, 4]",F:maj
282,26.1921,"[5, 5, 0, 4]",F:maj
283,26.285,"[5, 5, 0, 4]",F:maj
284,26.3779,"[5, 5, 0, 4]",F:maj
285,26.4707,"[5, 5, 0, 4]",F:maj
286,26.5636,"[5, 5, 0, 4]",F:maj
287,26.6565,"[5, 5, 0, 4]",F:maj
288,26.7494,"[5, 5, 0, 4]",F:maj
289,26.8423,"[5, 5, 0, 4]",F:maj
290,26.9351,"[5, 5, 0, 4]",F:maj
291,27.028,"[5, 5, 0, 4]",F:maj
292,27.1209,"[5, 5, 0, 4]",F:maj
293,27.2138,"[5, 5, 0, 4]",F:maj
294,27.3067,"[5, 7, 0, 4]",N
295,27.3995,"[5, 7, 0, 4]",N
296,27.4924,"[5, 7, 0, 4]",N
297,27.5853,"[5, 7, 0, 4]",N
298,27.6782,"[5, 7, 0, 4]",N
299,27.7711,"[5, 7, 0, 4]",N
300,27.8639,"[5, 5, 4, 4]",F:sus2
301,27.9568,"[5, 5, 4, 4]",F:sus2
302,28.0497,"[5, 5, 4, 4]",F:sus2
303,28.1426,"[5, 5, 4, 4]",F:sus2
304,28.2355,"[5, 5, 4, 4]",F:sus2
305,28.3283,"[5, 5, 4, 4]",F:sus2
306,28.4212,"[5, 5, 4, 4]",F:sus2
307,28.5141,"[5, 5, 4, 4]",F:sus2
308,28.607,"[10, 5, 4, 4]",A#:sus2/5
309,28.6999,"[10, 5, 4, 4]",A#:sus2/5
310,28.7927,"[10, 5, 4, 4]",A#:sus2/5
311,28.8856,"[10, 10, 4, 4]",A#:sus2
312,28.9785,"[10, 10, 4, 4]",A#:sus2
313,29.0714,"[10, 10, 4, 4]",A#:sus2
314,29.1643,"[10, 10, 4, 4]",A#:sus2
315,29.2571,"[10, 10, 4, 4]",A#:sus2
316,29.35,"[10, 10, 4, 4]",A#:sus2
317,29.4429,"[10, 10, 4, 4]",A#:sus2
318,29.5358,"[10, 10, 4, 4]",A#:sus2
319,29.6287,"[10, 10, 4, 4]",A#:sus2
320,29.7215,"[10, 10, 4, 4]",A#:sus2
321,29.8144,"[10, 10, 4, 4]",A#:sus2
322,29.9073,"[10, 10, 4, 4]",A#:sus2
323,30.0002,"[10, 10, 4, 4]",A#:sus2
324,30.0931,"[10, 10, 4, 4]",A#:sus2
325,30.1859,"[10, 10, 4, 4]",A#:sus2
326,30.2788,"[10, 10, 4, 4]",A#:sus2
327,30.3717,"[10, 10, 4, 4]",A#:sus2
328,30.4646,"[10, 10, 4, 4]",A#:sus2
329,30.5575,"[10, 10, 4, 4]",A#:sus2
330,30.6503,"[10, 10, 4, 4]",A#:sus2
331,30.7432,"[10, 10, 4, 4]",A#:sus2
332,30.8361,"[10, 10, 4, 4]",A#:sus2
333,30.929,"[10, 10, 4, 4]",A#:sus2
334,31.0219,"[10, 10, 4, 4]",A#:sus2
335,31.1147,"[10, 10, 4, 4]",A#:sus2
336,31.2076,"[10, 10, 4, 4]",A#:sus2
337,31.3005,"[10, 10, 4, 4]",A#:sus2
338,31.3934,"[10, 10, 4, 4]",A#:sus2
339,31.4863,"[10, 10, 4, 4]",A#:sus2
340,31.5791,"[10, 10, 4, 4]",A#:sus2
341,31.672,"[10, 10, 4, 4]",A#:sus2
342,31.7649,"[10, 10, 4, 4]",A#:sus2
343,31.8578,"[10, 10, 4, 4]",A#:sus2
344,31.9507,"[10, 10, 4, 4]",A#:sus2
345,32.0435,"[10, 10, 4, 4]",A#:sus2
346,32.1364,"[10, 10, 4, 4]",A#:sus2
347,32.2293,"[10, 10, 4, 4]",A#:sus2
348,32.3222,"[10, 10, 4, 4]",A#:sus2
349,32.4151,"[10, 10, 4, 4]",A#:sus2
350,32.5079,"[10, 10, 4, 4]",A#:sus2
351,32.6008,"[10, 10, 4, 4]",A#:sus2
352,32.6937,"[10, 10, 4, 4]",A#:sus2
353,32.7866,"[10, 10, 4, 4]",A#:sus2
354,32.8795,"[10, 10, 4, 4]",A#:sus2
355,32.9723,"[10, 10, 4, 4]",A#:sus2
356,33.0652,"[10, 10, 4, 4]",A#:sus2
357,33.1581,"[10, 10, 4, 4]",A#:sus2
358,33.251,"[10, 10, 4, 4]",A#:sus2
359,33.3439,"[10, 10, 4, 4]",A#:sus2
360,33.4367,"[10, 10, 4, 4]",A#:sus2
361,33.5296,"[10, 10, 4, 4]",A#:sus2
362,33.6225,"[10, 10, 4, 4]",A#:sus2
363,33.7154,"[10, 10, 4, 4]",A#:sus2
364,33.8083,"[10, 10, 4, 4]",A#:sus2
365,33.9011,"[10, 10, 4, 4]",A#:sus2
366,33.994,"[10, 10, 0, 4]",A#:maj
367,34.0869,"[10, 10, 0, 4]",A#:maj
368,34.1798,"[10, 10, 5, 4]",A#:sus4
369,34.2727,"[10, 10, 5, 4]",A#:sus4
370,34.3655,"[10, 10, 5, 4]",A#:sus4
371,34.4584,"[10, 10, 5, 4]",A#:sus4
372,34.5513,"[10, 10, 5, 4]",A#:sus4
373,34.6442,"[5, 10, 5, 4]",N
374,34.7371,"[5, 5, 5, 4]",F:sus4
375,34.8299,"[5, 5, 5, 4]",F:sus4
376,34.9228,"[5, 5, 5, 4]",F:sus4
377,35.0157,"[5, 5, 5, 4]",F:sus4
378,35.1086,"[5, 5, 5, 4]",F:sus4
379,35.2015,"[5, 5, 5, 4]",F:sus4
380,35.2943,"[5, 5, 5, 4]",F:sus4
381,35.3872,"[5, 5, 5, 4]",F:sus4
382,35.4801,"[5, 5, 5, 4]",F:sus4
383,35.573,"[5, 5, 5, 4]",F:sus4
384,35.6659,"[5, 5, 5, 4]",F:sus4
385,35.7587,"[5, 5, 5, 4]",F:sus4
386,35.8516,"[5, 5, 5, 4]",F:sus4
387,35.9445,"[5, 5, 5, 4]",F:sus4
388,36.0374,"[5, 5, 5, 4]",F:sus4
389,36.1302,"[5, 5, 5, 4]",F:sus4
390,36.2231,"[5, 5, 5, 4]",F:sus4
391,36.316,"[5, 5, 5, 4]",F:sus4
392,36.4089,"[5, 5, 5, 4]",F:sus4
393,36.5018,"[5, 5, 5, 4]",F:sus4
394,36.5946,"[5, 5, 5, 4]",F:sus4
395,36.6875,"[5, 5, 5, 4]",F:sus4
396,36.7804,"[5, 5, 5, 4]",F:sus4
397,36.8733,"[5, 5, 0, 4]",F:maj
398,36.9662,"[5, 5, 0, 4]",F:maj
399,37.059,"[5, 5, 0, 4]",F:maj
400,37.1519,"[5, 5, 0, 4]",F:maj
401,37.2448,"[5, 5, 0, 4]",F:maj
402,37.3377,"[5, 5, 0, 4]",F:maj
403,37.4306,"[5, 5, 0, 4]",F:maj
404,37.5234,"[5, 5, 0, 4]",F:maj
405,37.6163,"[5, 5, 0, 4]",F:maj
406,37.7092,"[5, 5, 0, 4]",F:maj
407,37.8021,"[5, 5, 0, 4]",F:maj
408,37.895,"[5, 5, 0, 4]",F:maj
409,37.9878,"[5, 5, 0, 4]",F:maj
410,38.0807,"[5, 5, 0, 4]",F:maj
411,38.1736,"[5, 5, 0, 4]",F:maj
412,38.2665,"[5, 5, 0, 4]",F:maj
413,38.3594,"[5, 5, 0, 4]",F:maj
414,38.4522,"[5, 5, 0, 4]",F:maj
415,38.5451,"[5, 5, 0, 4]",F:maj
416,38.638,"[5, 5, 0, 4]",F:maj
417,38.7309,"[5, 5, 0, 4]",F:maj
418,38.8238,"[5, 5, 0, 4]",F:maj
419,38.9166,"[5, 5, 0, 4]",F:maj
420,39.0095,"[5, 5, 0, 4]",F:maj
421,39.1024,"[5, 5, 0, 4]",F:maj
422,39.1953,"[5, 5, 0, 4]",F:maj
423,39.2882,"[5, 5, 0, 4]",F:maj
424,39.381,"[5, 5, 0, 4]",F:maj
425,39.4739,"[5, 5, 0, 4]",F:maj
426,39.5668,"[5, 5, 0, 4]",F:maj
427,39.6597,"[5, 5, 0, 4]",F:maj
428,39.7526,"[5, 5, 0, 4]",F:maj
429,39.8454,"[5, 5, 0, 4]",F:maj
430,39.9383,"[5, 5, 0, 4]",F:maj
431,40.0312,"[5, 5, 0, 4]",F:maj
432,40.1241,"[5, 5, 0, 4]",F:maj
433,40.217,"[5, 5, 0, 4]",F:maj
434,40.3098,"[5, 5, 0, 4]",F:maj
435,40.4027,"[5, 5, 0, 4]",F:maj
436,40.4956,"[5, 5, 0, 4]",F:maj
437,40.5885,"[5, 5, 0, 4]",F:maj
438,40.6814,"[5, 5, 0, 4]",F:maj
439,40.7742,"[5, 5, 0, 4]",F:maj
440,40.8671,"[5, 5, 0, 4]",F:maj
441,40.96,"[5, 5, 0, 4]",F:maj
442,41.0529,"[5, 5, 0, 4]",F:maj
443,41.1458,"[5, 5, 0, 4]",F:maj
444,41.2386,"[5, 5, 0, 4]",F:maj
445,41.3315,"[5, 5, 0, 4]",F:maj
446,41.4244,"[5, 5, 0, 4]",F:maj
447,41.5173,"[5, 5, 0, 4]",F:maj
448,41.6102,"[5, 5, 0, 4]",F:maj
449,41.703,"[5, 5, 0, 4]",F:maj
450,41.7959,"[5, 5, 0, 4]",F:maj
451,41.8888,"[5, 5, 0, 4]",F:maj
452,41.9817,"[5, 5, 0, 4]",F:maj
453,42.0746,"[5, 5, 0, 4]",F:maj
454,42.1674,"[5, 5, 0, 4]",F:maj
455,42.2603,"[5, 5, 0, 4]",F:maj
456,42.3532,"[5, 5, 0, 4]",F:maj
457,42.4461,"[5, 5, 0, 4]",F:maj
458,42.539,"[5, 5, 0, 4]",F:maj
459,42.6318,"[5, 5, 0, 4]",F:maj
460,42.7247,"[5, 5, 0, 4]",F:maj
461,42.8176,"[5, 5, 0, 4]",F:maj
462,42.9105,"[5, 5, 0, 4]",F:maj
463,43.0034,"[5, 5, 0, 4]",F:maj
464,43.0962,"[5, 5, 0, 4]",F:maj
465,43.1891,"[10, 5, 0, 4]",A#:maj/5
466,43.282,"[10, 5, 0, 4]",A#:maj/5
467,43.3749,"[10, 5, 0, 4]",A#:maj/5
468,43.4678,"[10, 5, 4, 4]",A#:sus2/5
469,43.5606,"[10, 10, 4, 4]",A#:sus2
470,43.6535,"[10, 10, 4, 4]",A#:sus2
471,43.7464,"[10, 10, 4, 4]",A#:sus2
472,43.8393,"[10, 10, 4, 4]",A#:sus2
473,43.9322,"[10, 10, 4, 4]",A#:sus2
474,44.025,"[10, 10, 4, 4]",A#:sus2
475,44.1179,"[10, 10, 4, 4]",A#:sus2
476,44.2108,"[10, 10, 4, 4]",A#:sus2
477,44.3037,"[10, 10, 4, 4]",A#:sus2
478,44.3966,"[10, 10, 4, 4]",A#:sus2
479,44.4894,"[10, 10, 4, 4]",A#:sus2
480,44.5823,"[10, 10, 4, 4]",A#:sus2
481,44.6752,"[10, 10, 4, 4]",A#:sus2
482,44.7681,"[10, 10, 4, 4]",A#:sus2
483,44.861,"[10, 10, 4, 4]",A#:sus2
484,44.9538,"[10, 10, 4, 4]",A#:sus2
485,45.0467,"[10, 10, 4, 4]",A#:sus2
486,45.1396,"[10, 10, 4, 4]",A#:sus2
487,45.2325,"[10, 10, 5, 4]",A#:sus4
488,45.3254,"[10, 10, 5, 4]",A#:sus4
489,45.4182,"[10, 10, 5, 4]",A#:sus4
490,45.5111,"[10, 10, 5, 4]",A#:sus4
491,45.604,"[10, 10, 5, 4]",A#:sus4
492,45.6969,"[10, 10, 5, 4]",A#:sus4
493,45.7898,"[10, 10, 5, 4]",A#:sus4
494,45.8826,"[10, 10, 5, 4]",A#:sus4
495,45.9755,"[10, 10, 5, 4]",A#:sus4
496,46.0684,"[10, 10, 5, 4]",A#:sus4
497,46.1613,"[10, 10, 5, 4]",A#:sus4
498,46.2541,"[10, 10, 5, 4]",A#:sus4
499,46.347,"[10, 10, 5, 4]",A#:sus4
500,46.4399,"[10, 10, 5, 4]",A#:sus4
501,46.5328,"[10, 10, 5, 4]",A#:sus4
502,46.6257,"[10, 10, 5, 4]",A#:sus4
503,46.7185,"[10, 10, 5, 4]",A#:sus4
504,46.8114,"[10, 5, 5, 4]",A#:sus4/5
505,46.9043,"[5, 5, 0, 4]",F:maj
506,46.9972,"[5, 5, 0, 4]",F:maj
507,47.0901,"[5, 5, 0, 4]",F:maj
508,47.1829,"[5, 5, 0, 4]",F:maj
509,47.2758,"[5, 5, 0, 4]",F:maj
510,47.3687,"[5, 5, 0, 4]",F:maj
511,47.4616,"[5, 5, 0, 4]",F:maj
512,47.5545,"[5, 5, 0, 4]",F:maj
513,47.6473,"[5, 5, 0, 4]",F:maj
514,47.7402,"[5, 5, 0, 4]",F:maj
515,47.8331,"[5, 5, 5, 4]",F:sus4
516,47.926,"[5, 5, 5, 4]",F:sus4
517,48.0189,"[5, 5, 5, 4]",F:sus4
518,48.1117,"[5, 5, 5, 4]",F:sus4
519,48.2046,"[5, 5, 5, 4]",F:sus4
